State,District,Market,Commodity,Variety,Arrival_Date,Min Price,Max Price,Modal Price
Odisha,Dhenkanal,Kamakhyanagar,Cauliflower,Cauliflower,03/09/2022,4800,5200,5000
Odisha,Dhenkanal,Kamakhyanagar,Cucumbar(Kheera),Cucumbar,03/09/2022,4800,5200,5000
Odisha,Dhenkanal,Kamakhyanagar,Green Chilli,Green Chilly,03/09/2022,8000,8500,8000
Odisha,Dhenkanal,Kamakhyanagar,Onion,Onion,03/09/2022,2400,2800,2500
Odisha,Dhenkanal,Kamakhyanagar,Pointed gourd (Parval),Other,03/09/2022,7800,8200,8000
Odisha,Dhenkanal,Kamakhyanagar,Potato,Potato,03/09/2022,2900,3200,3000
Odisha,Dhenkanal,Kamakhyanagar,Pumpkin,Pumpkin,03/09/2022,2900,3200,3000
Odisha,Dhenkanal,Kamakhyanagar,Tomato,Tomato,03/09/2022,2900,3500,3000
Odisha,Gajapati,Kasinagar,Brinjal,Other,03/09/2022,1500,2000,2000
Odisha,Gajapati,Kasinagar,Tomato,Other,03/09/2022,1600,2000,2000
Odisha,Gajapati,Parlakhemundi,Banana - Green,Other,03/09/2022,2500,3000,3000
Odisha,Gajapati,Parlakhemundi,Cock,Other,03/09/2022,600,700,700
Odisha,Gajapati,Parlakhemundi,Goat,Other,03/09/2022,9500,9500,9500
Odisha,Gajapati,Parlakhemundi,Ox,Other,03/09/2022,25000,29000,29000
Odisha,Ganjam,Bhanjanagar,Banana - Green,Banana - Green,03/09/2022,4500,5000,4800
Odisha,Ganjam,Bhanjanagar,Bitter gourd,Bitter Gourd,03/09/2022,4600,5000,4800
Odisha,Ganjam,Bhanjanagar,Brinjal,Other,03/09/2022,2000,2500,2200
Odisha,Ganjam,Bhanjanagar,Cauliflower,African Sarson,03/09/2022,5000,5500,5200
Odisha,Ganjam,Bhanjanagar,Cucumbar(Kheera),Cucumbar,03/09/2022,2600,3000,2800
Odisha,Ganjam,Bhanjanagar,Green Chilli,Green Chilly,03/09/2022,6200,6500,6300
Odisha,Ganjam,Bhanjanagar,Onion,Other,03/09/2022,2000,2400,2200
Odisha,Ganjam,Bhanjanagar,Paddy(Dhan)(Common),Common,03/09/2022,2040,2040,2040
Odisha,Ganjam,Bhanjanagar,Potato,Other,03/09/2022,2200,2600,2400
Odisha,Ganjam,Bhanjanagar,Rice,Common,03/09/2022,2000,2200,2100
Odisha,Ganjam,Bhanjanagar,Tomato,Other,03/09/2022,3600,4000,3800
Odisha,Ganjam,Hinjilicut,Banana - Green,Other,03/09/2022,2500,3000,3000
Odisha,Ganjam,Hinjilicut,Bhindi(Ladies Finger),Other,03/09/2022,2500,4000,3000
Odisha,Ganjam,Hinjilicut,Bitter gourd,Other,03/09/2022,4000,5000,5000
Odisha,Ganjam,Hinjilicut,Brinjal,Other,03/09/2022,3000,5000,4000
Odisha,Ganjam,Hinjilicut,Cabbage,Other,03/09/2022,2000,2500,2500
Odisha,Ganjam,Hinjilicut,Cauliflower,Other,03/09/2022,5000,7000,6000
Odisha,Ganjam,Hinjilicut,Onion,Other,03/09/2022,1600,2500,2000
Odisha,Ganjam,Hinjilicut,Potato,Other,03/09/2022,1600,2800,2500
Odisha,Ganjam,Hinjilicut,Tomato,Other,03/09/2022,1800,3000,2500
Odisha,Jagatsinghpur,Jagatsinghpur,Brinjal,Round,03/09/2022,2300,2700,2500
Odisha,Jagatsinghpur,Jagatsinghpur,Potato,Potato,03/09/2022,1700,2100,1900
Odisha,Jharsuguda,Jharsuguda,Onion,Other,03/09/2022,2000,2500,2000
Odisha,Jharsuguda,Jharsuguda,Potato,Other,03/09/2022,2000,2800,2500
Odisha,Kalahandi,Kesinga,Brinjal,Other,03/09/2022,6000,6000,6000
Odisha,Kalahandi,Kesinga,Little gourd (Kundru),Other,03/09/2022,5000,6000,5500
Odisha,Kalahandi,Kesinga,Onion,Other,03/09/2022,3000,3500,3200
Odisha,Kalahandi,Kesinga,Pointed gourd (Parval),Other,03/09/2022,8000,9000,8500
Odisha,Kalahandi,Kesinga,Tomato,Other,03/09/2022,4000,4000,4000
Odisha,Khurda,Balugaon,Bitter gourd,Bitter Gourd,03/09/2022,5000,5300,5200
Odisha,Khurda,Balugaon,Brinjal,Round/Long,03/09/2022,4000,4500,4200
Odisha,Khurda,Balugaon,Cauliflower,Ranchi,03/09/2022,5000,5300,5200
Odisha,Khurda,Balugaon,Fish,Katla (Small),03/09/2022,12000,12200,12100
Odisha,Khurda,Balugaon,Fish,Katla(Big),03/09/2022,12800,13200,13000
Odisha,Khurda,Balugaon,Fish,Other,03/09/2022,25000,26500,26000
Odisha,Khurda,Balugaon,Garlic,Other,03/09/2022,5000,5600,5500
Odisha,Khurda,Balugaon,Ginger(Dry),Other,03/09/2022,7000,7500,7400
Odisha,Khurda,Balugaon,Onion,Other,03/09/2022,2200,2400,2300
Odisha,Khurda,Balugaon,Pointed gourd (Parval),Pointed gourd (Parval),03/09/2022,2400,3000,2500
Odisha,Khurda,Balugaon,Potato,Other,03/09/2022,2200,2300,2200
Odisha,Khurda,Balugaon,Tomato,Hybrid,03/09/2022,2000,2200,2000
Odisha,Koraput,Koraput,Banana - Green,Other,03/09/2022,1300,1500,1400
Odisha,Koraput,Koraput,Beans,Other,03/09/2022,2800,3000,2900
Odisha,Koraput,Koraput,Cabbage,Other,03/09/2022,1400,1600,1500
Odisha,Koraput,Koraput,Ginger(Green),Other,03/09/2022,2200,2400,2300
Odisha,Koraput,Koraput,Green Chilli,Other,03/09/2022,2400,2600,2500
Odisha,Koraput,Koraput,Papaya (Raw),Other,03/09/2022,2100,2300,2200
Odisha,Koraput,Koraput,Pumpkin,Other,03/09/2022,600,800,700
Odisha,Koraput,Koraput(Semilguda),Bitter gourd,Other,03/09/2022,2400,2600,2500
Odisha,Koraput,Koraput(Semilguda),Brinjal,Other,03/09/2022,2500,2700,2600
Odisha,Koraput,Koraput(Semilguda),Cabbage,Other,03/09/2022,2200,2400,2300
Odisha,Koraput,Koraput(Semilguda),Cauliflower,Other,03/09/2022,5200,5400,5300
Odisha,Koraput,Koraput(Semilguda),Ginger(Green),Other,03/09/2022,2400,2600,2500
Odisha,Koraput,Koraput(Semilguda),Green Chilli,Other,03/09/2022,2400,2600,2500
Odisha,Koraput,Koraput(Semilguda),Little gourd (Kundru),Other,03/09/2022,3000,3200,3100
Odisha,Malkangiri,Malkanagiri,Bitter gourd,Other,03/09/2022,1500,1500,1500
Odisha,Malkangiri,Malkanagiri,Brinjal,Other,03/09/2022,1850,1850,1850
Odisha,Malkangiri,Malkanagiri,Cabbage,Other,03/09/2022,2200,2200,2200
Odisha,Malkangiri,Malkanagiri,Cauliflower,Other,03/09/2022,2500,2500,2500
Odisha,Malkangiri,Malkanagiri,Papaya (Raw),Other,03/09/2022,1250,1250,1250
Odisha,Malkangiri,Malkanagiri,Pointed gourd (Parval),Other,03/09/2022,1850,1850,1850
Odisha,Malkangiri,Malkanagiri,Pumpkin,Other,03/09/2022,1500,1500,1500
Odisha,Malkangiri,Malkanagiri,Tomato,Other,03/09/2022,5000,5000,5000
Odisha,Malkangiri,Malkangiri(Korakunda),Banana - Green,Other,03/09/2022,1700,1700,1700
Odisha,Malkangiri,Malkangiri(Korakunda),Bottle gourd,Other,03/09/2022,1400,1400,1400
Odisha,Malkangiri,Malkangiri(Korakunda),Brinjal,Other,03/09/2022,1850,1850,1850
Odisha,Malkangiri,Malkangiri(Korakunda),Cucumbar(Kheera),Cucumbar,03/09/2022,1500,1500,1500
Odisha,Malkangiri,Malkangiri(Korakunda),Ridgeguard(Tori),Other,03/09/2022,1600,1600,1600
Odisha,Mayurbhanja,Betnoti,Bhindi(Ladies Finger),Bhindi,03/09/2022,1800,2900,2400
Odisha,Mayurbhanja,Betnoti,Bitter gourd,Bitter Gourd,03/09/2022,2200,3200,2700
Odisha,Mayurbhanja,Betnoti,Brinjal,Other,03/09/2022,2000,3000,2500
Odisha,Mayurbhanja,Betnoti,Cucumbar(Kheera),Cucumbar,03/09/2022,1400,2300,1800
Odisha,Mayurbhanja,Betnoti,Papaya (Raw),Other,03/09/2022,1000,2100,1600
Odisha,Mayurbhanja,Betnoti,Pumpkin,Pumpkin,03/09/2022,1000,1800,1400
Odisha,Mayurbhanja,Chuliaposi,Bitter gourd,Bitter Gourd,03/09/2022,4500,4500,4500
Odisha,Mayurbhanja,Chuliaposi,Brinjal,Arkasheela Mattigulla,03/09/2022,4800,5000,5000
Odisha,Mayurbhanja,Chuliaposi,Cucumbar(Kheera),Cucumbar,03/09/2022,4000,4000,4000
Odisha,Mayurbhanja,Chuliaposi,Onion,1st Sort,03/09/2022,1900,2000,1900
Odisha,Mayurbhanja,Chuliaposi,Papaya (Raw),Other,03/09/2022,2000,2000,2000
Odisha,Mayurbhanja,Chuliaposi,Potato,Local,03/09/2022,2400,2500,2400
Odisha,Mayurbhanja,Karanjia,Apple,Other,03/09/2022,16000,18000,17000
Odisha,Mayurbhanja,Karanjia,Apple,Other,03/09/2022,15000,17000,16000
Odisha,Mayurbhanja,Karanjia,Bhindi(Ladies Finger),Other,03/09/2022,3200,3400,3300
Odisha,Mayurbhanja,Karanjia,Egg,Other,03/09/2022,1160,1180,1170
Odisha,Mayurbhanja,Karanjia,Fish,Other,03/09/2022,18000,20000,19000
Odisha,Mayurbhanja,Karanjia,Paddy(Dhan)(Common),Other,03/09/2022,1818,1940,1868
Odisha,Mayurbhanja,Karanjia,Rice,Common,03/09/2022,3100,3300,3200
Odisha,Mayurbhanja,Karanjia,Rice,Other,03/09/2022,2850,3000,2900
Odisha,Mayurbhanja,Udala,Bhindi(Ladies Finger),Bhindi,03/09/2022,4500,4500,4500
Odisha,Mayurbhanja,Udala,Bitter gourd,Bitter Gourd,03/09/2022,4500,4700,4500
Odisha,Mayurbhanja,Udala,Brinjal,Brinjal,03/09/2022,4800,5100,5000
Odisha,Mayurbhanja,Udala,Cucumbar(Kheera),Cucumbar,03/09/2022,3900,4000,4000
Odisha,Mayurbhanja,Udala,Onion,Onion,03/09/2022,1900,2000,1900
Odisha,Mayurbhanja,Udala,Papaya (Raw),Other,03/09/2022,2000,2000,2000
Odisha,Mayurbhanja,Udala,Potato,Potato,03/09/2022,2300,2400,2400
Odisha,Mayurbhanja,Udala,Rice,Other,03/09/2022,2800,3100,2800
Odisha,Mayurbhanja,Udala,Ridgeguard(Tori),Ridgeguard(Tori),03/09/2022,4500,4500,4500
Odisha,Mayurbhanja,Udala,Tomato,Local,03/09/2022,3200,3400,3200
Odisha,Nowarangpur,Nawarangpur,Maize,Hybrid/Local,03/09/2022,1400,1400,1400
Odisha,Nowarangpur,Nawarangpur,Paddy(Dhan)(Common),Paddy Coarse,03/09/2022,1940,1940,1940
Odisha,Puri,Nimapara,Brinjal,Other,03/09/2022,7000,9000,8000
Odisha,Puri,Nimapara,Green Chilli,Other,03/09/2022,9000,11000,10000
Odisha,Puri,Nimapara,Paddy(Dhan)(Common),Other,03/09/2022,1650,1868,1750
Odisha,Puri,Nimapara,Potato,Other,03/09/2022,2500,2800,2600
Odisha,Sonepur,Birmaharajpur,Brinjal,Other,03/09/2022,2000,3000,2500
Odisha,Sonepur,Birmaharajpur,Green Chilli,Other,03/09/2022,12000,15000,13000
Odisha,Sonepur,Birmaharajpur,Onion,Other,03/09/2022,2400,2800,2600
Odisha,Sonepur,Birmaharajpur,Potato,Other,03/09/2022,3000,3500,3200
Odisha,Sonepur,Birmaharajpur,Tomato,Other,03/09/2022,9000,11000,10000
Odisha,Sundergarh,Panposh,Bhindi(Ladies Finger),Other,03/09/2022,700,1000,900
Odisha,Sundergarh,Panposh,Bottle gourd,Other,03/09/2022,600,1000,900
Odisha,Sundergarh,Panposh,Brinjal,Other,03/09/2022,1200,1600,1500
Odisha,Sundergarh,Panposh,Cabbage,Other,03/09/2022,1200,1600,1500
Odisha,Sundergarh,Panposh,Cauliflower,Other,03/09/2022,4600,5000,4900
Odisha,Sundergarh,Panposh,Little gourd (Kundru),Other,03/09/2022,1200,1600,1500
Odisha,Sundergarh,Panposh,Pointed gourd (Parval),Other,03/09/2022,2200,2600,2500
Odisha,Sundergarh,Panposh,Pumpkin,Other,03/09/2022,600,1000,900
Odisha,Sundergarh,Panposh,Tomato,Other,03/09/2022,1600,2000,1900
Odisha,Sundergarh,Sargipali,Bhindi(Ladies Finger),Other,03/09/2022,5500,6000,5800
Odisha,Sundergarh,Sargipali,Bitter gourd,Bitter Gourd,03/09/2022,3500,4000,3800
Odisha,Sundergarh,Sargipali,Brinjal,Other,03/09/2022,4000,4500,4200
Odisha,Sundergarh,Sargipali,Onion,Other,03/09/2022,2000,2500,2200
Odisha,Sundergarh,Sargipali,Pointed gourd (Parval),Pointed gourd (Parval),03/09/2022,5500,6000,5800
Odisha,Sundergarh,Sargipali,Potato,Other,03/09/2022,2000,2500,2200
Odisha,Sundergarh,Sargipali,Pumpkin,Pumpkin,03/09/2022,1500,2000,1800
Odisha,Sundergarh,Sargipali,Tomato,Other,03/09/2022,4500,5000,4800
Punjab,Bhatinda,Bathinda,Apple,Other,03/09/2022,6000,14500,10000
Punjab,Bhatinda,Bathinda,Banana,Other,03/09/2022,1500,1600,1550
Punjab,Bhatinda,Bathinda,Brinjal,Other,03/09/2022,1500,1900,1500
Punjab,Bhatinda,Bathinda,Cabbage,Other,03/09/2022,2500,3000,2500
Punjab,Bhatinda,Bathinda,Capsicum,Other,03/09/2022,4000,4500,4000
Punjab,Bhatinda,Bathinda,Carrot,Other,03/09/2022,2300,2700,2300
Punjab,Bhatinda,Bathinda,Cauliflower,Other,03/09/2022,3000,3500,3000
Punjab,Bhatinda,Bathinda,Garlic,Average,03/09/2022,2600,3600,2600
Punjab,Bhatinda,Bathinda,Grapes,Other,03/09/2022,8000,15000,12000
Punjab,Bhatinda,Bathinda,Mousambi(Sweet Lime),Other,03/09/2022,3500,4500,4000
Punjab,Bhatinda,Bathinda,Onion,Other,03/09/2022,1000,1600,1000
Punjab,Bhatinda,Bathinda,Pomegranate,Other,03/09/2022,7000,12000,10000
Punjab,Bhatinda,Bathinda,Potato,Other,03/09/2022,1000,1300,1000
Punjab,Bhatinda,Bathinda,Tomato,Other,03/09/2022,1500,1800,1500
Punjab,Bhatinda,Bhagta Bhai Ka,Apple,Other,03/09/2022,4700,4700,4700
Punjab,Bhatinda,Bhagta Bhai Ka,Banana,Other,03/09/2022,2800,2800,2800
Punjab,Bhatinda,Bhagta Bhai Ka,Bhindi(Ladies Finger),Bhindi,03/09/2022,1700,1700,1700
Punjab,Bhatinda,Bhagta Bhai Ka,Brinjal,Other,03/09/2022,1500,1500,1500
Punjab,Bhatinda,Bhagta Bhai Ka,Cauliflower,Other,03/09/2022,4000,4000,4000
Punjab,Bhatinda,Bhagta Bhai Ka,Green Chilli,Other,03/09/2022,4000,4000,4000
Punjab,Bhatinda,Bhagta Bhai Ka,Onion,Other,03/09/2022,1500,1500,1500
Punjab,Bhatinda,Bhagta Bhai Ka,Potato,Other,03/09/2022,1200,1200,1200
Punjab,Bhatinda,Bhagta Bhai Ka,Pumpkin,Other,03/09/2022,1300,1300,1300
Punjab,Bhatinda,Bhagta Bhai Ka,Tomato,Other,03/09/2022,2100,2100,2100
Punjab,Gurdaspur,Dera Baba Nanak,Bhindi(Ladies Finger),Bhindi,03/09/2022,1600,1800,1700
Punjab,Gurdaspur,Dera Baba Nanak,Brinjal,Round,03/09/2022,1400,1600,1500
Punjab,Gurdaspur,Dera Baba Nanak,Colacasia,Other,03/09/2022,1700,1900,1800
Punjab,Gurdaspur,Dera Baba Nanak,Cucumbar(Kheera),Other,03/09/2022,1400,1600,1500
Punjab,Gurdaspur,Dera Baba Nanak,Pumpkin,Other,03/09/2022,1600,1800,1700
Punjab,Gurdaspur,Dera Baba Nanak,Tomato,Tomato,03/09/2022,1300,1500,1400
Punjab,Gurdaspur,Dinanagar,Apple,Apple,03/09/2022,5000,6000,5500
Punjab,Gurdaspur,Dinanagar,Banana,Medium,03/09/2022,2200,2600,2400
Punjab,Gurdaspur,Dinanagar,Bhindi(Ladies Finger),Bhindi,03/09/2022,2000,2000,2000
Punjab,Gurdaspur,Dinanagar,Brinjal,Brinjal,03/09/2022,800,1200,1000
Punjab,Gurdaspur,Dinanagar,Cauliflower,Cauliflower,03/09/2022,2500,3000,3000
Punjab,Gurdaspur,Dinanagar,Onion,Other,03/09/2022,1700,2000,1800
Punjab,Gurdaspur,Dinanagar,Pomegranate,Pomogranate,03/09/2022,7000,8000,8000
Punjab,Gurdaspur,Dinanagar,Potato,Potato,03/09/2022,1800,2000,2000
Punjab,Gurdaspur,Dinanagar,Tomato,Tomato,03/09/2022,2000,2200,2000
Punjab,Gurdaspur,Kalanaur,Green Chilli,Green Chilly,03/09/2022,4000,4000,4000
Punjab,Gurdaspur,Kalanaur,Tomato,Other,03/09/2022,5000,5000,5000
Punjab,Ludhiana,Ludhiana,Apple,Other,03/09/2022,2000,8200,6500
Punjab,Ludhiana,Ludhiana,Ashgourd,Other,03/09/2022,600,1200,900
Punjab,Ludhiana,Ludhiana,Bhindi(Ladies Finger),Other,03/09/2022,400,800,600
Punjab,Ludhiana,Ludhiana,Bitter gourd,Other,03/09/2022,600,1200,800
Punjab,Ludhiana,Ludhiana,Brinjal,Other,03/09/2022,400,600,500
Punjab,Ludhiana,Ludhiana,Cabbage,Other,03/09/2022,1000,1600,1300
Punjab,Ludhiana,Ludhiana,Capsicum,Other,03/09/2022,800,1800,1300
Punjab,Ludhiana,Ludhiana,Carrot,Other,03/09/2022,400,1000,700
Punjab,Ludhiana,Ludhiana,Cauliflower,Other,03/09/2022,800,2800,1400
Punjab,Ludhiana,Ludhiana,Colacasia,Other,03/09/2022,400,1200,800
Punjab,Ludhiana,Ludhiana,Cucumbar(Kheera),Other,03/09/2022,800,1800,1200
Punjab,Ludhiana,Ludhiana,French Beans (Frasbean),Other,03/09/2022,2500,3000,2700
Punjab,Ludhiana,Ludhiana,Garlic,Other,03/09/2022,600,1600,1100
Punjab,Ludhiana,Ludhiana,Ginger(Dry),Other,03/09/2022,1000,2500,1800
Punjab,Ludhiana,Ludhiana,Grapes,Other,03/09/2022,2000,5000,3500
Punjab,Ludhiana,Ludhiana,Green Chilli,Other,03/09/2022,1200,2800,2000
Punjab,Ludhiana,Ludhiana,Guava,Other,03/09/2022,1200,3000,2000
Punjab,Ludhiana,Ludhiana,Lemon,Other,03/09/2022,1500,3500,2500
Punjab,Ludhiana,Ludhiana,Mousambi(Sweet Lime),Other,03/09/2022,1300,2400,2000
Punjab,Ludhiana,Ludhiana,Onion,Other,03/09/2022,800,1500,1100
Punjab,Ludhiana,Ludhiana,Pear(Marasebu),Other,03/09/2022,2300,4500,3500
Punjab,Ludhiana,Ludhiana,Peas Wet,Other,03/09/2022,2500,3500,3000
Punjab,Ludhiana,Ludhiana,Pomegranate,Other,03/09/2022,1200,5200,3500
Punjab,Ludhiana,Ludhiana,Pumpkin,Other,03/09/2022,400,600,500
Punjab,Ludhiana,Ludhiana,Raddish,Other,03/09/2022,500,1000,700
Punjab,Ludhiana,Ludhiana,Ridgeguard(Tori),Other,03/09/2022,400,600,500
Punjab,Ludhiana,Ludhiana,Tomato,Other,03/09/2022,2500,4000,3300
Punjab,Ludhiana,Ludhiana,Water Melon,Other,03/09/2022,700,1700,1300
Punjab,Ludhiana,Sahnewal,Cauliflower,Cauliflower,03/09/2022,3500,3500,3500
Punjab,Ludhiana,Sahnewal,Onion,Onion,03/09/2022,1600,1600,1600
Punjab,Ludhiana,Sahnewal,Peas Wet,Peas Wet,03/09/2022,8000,8000,8000
Punjab,Ludhiana,Sahnewal,Potato,Potato,03/09/2022,1400,1400,1400
Punjab,Ludhiana,Sahnewal,Tomato,Tomato,03/09/2022,2000,2000,2000
Punjab,Muktsar,Giddarbaha,Bhindi(Ladies Finger),Bhindi,03/09/2022,2500,3000,2800
Punjab,Muktsar,Giddarbaha,Brinjal,Brinjal,03/09/2022,1000,1200,1200
Punjab,Muktsar,Giddarbaha,Cabbage,Cabbage,03/09/2022,1800,2000,2000
Punjab,Muktsar,Giddarbaha,Capsicum,Capsicum,03/09/2022,4000,4500,4500
Punjab,Muktsar,Giddarbaha,Cauliflower,Cauliflower,03/09/2022,4500,5000,4800
Punjab,Muktsar,Giddarbaha,Cotton,Other,03/09/2022,10501,10501,10501
Punjab,Muktsar,Giddarbaha,Cowpea(Veg),Cowpea (Veg),03/09/2022,3000,3500,3200
Punjab,Muktsar,Giddarbaha,Cucumbar(Kheera),Cucumbar,03/09/2022,2500,4000,2600
Punjab,Muktsar,Giddarbaha,Green Chilli,Green Chilly,03/09/2022,4000,4500,4200
Punjab,Muktsar,Giddarbaha,Onion,Onion,03/09/2022,1200,1500,1400
Punjab,Muktsar,Giddarbaha,Potato,Potato,03/09/2022,800,1000,900
Punjab,Muktsar,Giddarbaha,Ridgeguard(Tori),Ridgeguard(Tori),03/09/2022,2800,3000,3000
Punjab,Muktsar,Giddarbaha,Round gourd,Round gourd,03/09/2022,1000,1200,1200
Punjab,Muktsar,Giddarbaha,Tomato,Tomato,03/09/2022,1800,2000,2000
Punjab,Ropar (Rupnagar),Morinda,Apple,Apple,03/09/2022,3500,5000,4000
Punjab,Ropar (Rupnagar),Morinda,Banana,Medium,03/09/2022,2000,3000,2500
Punjab,Ropar (Rupnagar),Morinda,Bhindi(Ladies Finger),Bhindi,03/09/2022,1500,2000,1800
Punjab,Ropar (Rupnagar),Morinda,Bottle gourd,Bottle Gourd,03/09/2022,800,1200,1000
Punjab,Ropar (Rupnagar),Morinda,Brinjal,Brinjal,03/09/2022,1000,1500,1200
Punjab,Ropar (Rupnagar),Morinda,Cabbage,Cabbage,03/09/2022,1500,2000,1800
Punjab,Ropar (Rupnagar),Morinda,Capsicum,Capsicum,03/09/2022,3500,4500,4000
Punjab,Ropar (Rupnagar),Morinda,Cauliflower,Other,03/09/2022,2000,3000,2500
Punjab,Ropar (Rupnagar),Morinda,Colacasia,Colacasia,03/09/2022,1500,2000,1800
Punjab,Ropar (Rupnagar),Morinda,Coriander(Leaves),Coriander,03/09/2022,7000,10000,8000
Punjab,Ropar (Rupnagar),Morinda,Cucumbar(Kheera),Cucumbar,03/09/2022,1500,2500,2000
Punjab,Ropar (Rupnagar),Morinda,Garlic,Garlic,03/09/2022,2000,3000,2500
Punjab,Ropar (Rupnagar),Morinda,Ginger(Green),Green Ginger,03/09/2022,3500,4500,4000
Punjab,Ropar (Rupnagar),Morinda,Green Chilli,Green Chilly,03/09/2022,2000,3000,2500
Punjab,Ropar (Rupnagar),Morinda,Mousambi(Sweet Lime),Mousambi,03/09/2022,2000,3000,2500
Punjab,Ropar (Rupnagar),Morinda,Onion,Onion,03/09/2022,1000,1500,1200
Punjab,Ropar (Rupnagar),Morinda,Papaya,Papaya,03/09/2022,2000,3000,2500
Punjab,Ropar (Rupnagar),Morinda,Pineapple,Pine Apple,03/09/2022,2500,3500,3000
Punjab,Ropar (Rupnagar),Morinda,Pomegranate,Pomogranate,03/09/2022,6000,7000,6500
Punjab,Ropar (Rupnagar),Morinda,Potato,Potato,03/09/2022,600,1200,800
Punjab,Ropar (Rupnagar),Morinda,Pumpkin,Pumpkin,03/09/2022,1500,2000,1800
Punjab,Ropar (Rupnagar),Morinda,Raddish,Raddish,03/09/2022,1500,2000,1800
Punjab,Ropar (Rupnagar),Morinda,Ridgeguard(Tori),Ridgeguard(Tori),03/09/2022,1500,2000,1800
Punjab,Ropar (Rupnagar),Morinda,Spinach,Spinach,03/09/2022,1000,1500,1200
Punjab,Ropar (Rupnagar),Morinda,Tomato,Deshi,03/09/2022,1500,2000,1800
Punjab,Sangrur,Ahmedgarh,Bhindi(Ladies Finger),Other,03/09/2022,1300,1500,1400
Punjab,Sangrur,Ahmedgarh,Bottle gourd,Other,03/09/2022,1600,1800,1700
Punjab,Sangrur,Ahmedgarh,Ridgeguard(Tori),Other,03/09/2022,1600,1900,1700
Punjab,Tarntaran,Patti,Apple,Other,03/09/2022,5000,6000,5500
Punjab,Tarntaran,Patti,Banana,Other,03/09/2022,1200,1800,1500
Punjab,Tarntaran,Patti,Bhindi(Ladies Finger),Other,03/09/2022,2000,2500,2200
Punjab,Tarntaran,Patti,Brinjal,Other,03/09/2022,1200,1800,1500
Punjab,Tarntaran,Patti,Capsicum,Other,03/09/2022,4000,5000,4500
Punjab,Tarntaran,Patti,Cauliflower,Other,03/09/2022,3000,4000,3500
Punjab,Tarntaran,Patti,Garlic,Other,03/09/2022,3000,4000,3500
Punjab,Tarntaran,Patti,Green Chilli,Other,03/09/2022,1000,1500,1200
Punjab,Tarntaran,Patti,Leafy Vegetable,Other,03/09/2022,1500,2000,1800
Punjab,Tarntaran,Patti,Onion,Other,03/09/2022,1500,2000,1800
Punjab,Tarntaran,Patti,Peas Wet,Other,03/09/2022,4008,5000,4500
Punjab,Tarntaran,Patti,Potato,Other,03/09/2022,800,1000,900
Punjab,Tarntaran,Patti,Pumpkin,Other,03/09/2022,800,1000,900
Punjab,Tarntaran,Patti,Ridgeguard(Tori),Other,03/09/2022,1500,1850,1800
Punjab,Tarntaran,Patti,Tomato,Other,03/09/2022,2000,2500,2200
Punjab,Tarntaran,Tarantaran,Apple,American,03/09/2022,3500,4500,4000
Punjab,Tarntaran,Tarantaran,Guava,Guava,03/09/2022,2000,2000,2000
Rajasthan,Ajmer,Bijay Nagar,Barley (Jau),Other,03/09/2022,2575,2575,2575
Rajasthan,Ajmer,Bijay Nagar,Green Gram (Moong)(Whole),Other,03/09/2022,4275,5211,4970
Rajasthan,Ajmer,Bijay Nagar,Maize,Other,03/09/2022,2650,2650,2650
Rajasthan,Ajmer,Bijay Nagar,Mustard,Other,03/09/2022,5657,5657,5657
Rajasthan,Ajmer,Bijay Nagar,Potato,(Red Nanital),03/09/2022,1380,1610,1495
Rajasthan,Ajmer,Bijay Nagar,Tomato,Deshi,03/09/2022,1340,1885,1675
Rajasthan,Ajmer,Bijay Nagar,Wheat,Other,03/09/2022,2195,2211,2205
Rajasthan,Alwar,Kherli,Wheat,Other,03/09/2022,2200,2255,2228
Rajasthan,Baran,Anta,Soyabean,Other,03/09/2022,4750,4841,4795
Rajasthan,Baran,Anta,Wheat,Other,03/09/2022,2161,2164,2162
Rajasthan,Baran,Baran,Bengal Gram(Gram)(Whole),Other,03/09/2022,4090,4335,4250
Rajasthan,Baran,Baran,Black Gram (Urd Beans)(Whole),Other,03/09/2022,5000,5930,5450
Rajasthan,Baran,Baran,Corriander seed,Other,03/09/2022,9750,10751,10150
Rajasthan,Baran,Baran,Garlic,Other,03/09/2022,1090,4500,2220
Rajasthan,Baran,Baran,Mustard,Other,03/09/2022,5350,5816,5710
Rajasthan,Baran,Baran,Soyabean,Other,03/09/2022,4600,5043,4950
Rajasthan,Baran,Baran,Wheat,Other,03/09/2022,2155,2321,2240
Rajasthan,Barmer,Barmer,Bajra(Pearl Millet/Cumbu),Bold,03/09/2022,2300,2500,2400
Rajasthan,Barmer,Barmer,Guar Seed(Cluster Beans Seed),Other,03/09/2022,4625,4725,4675
Rajasthan,Bundi,DEI(Bundi),Barley (Jau),Other,03/09/2022,2671,2671,2671
Rajasthan,Bundi,DEI(Bundi),Black Gram (Urd Beans)(Whole),Other,03/09/2022,4343,5350,4846
Rajasthan,Bundi,DEI(Bundi),Lentil (Masur)(Whole),Other,03/09/2022,6300,6525,6412
Rajasthan,Bundi,DEI(Bundi),Mustard,Other,03/09/2022,5525,5717,5621
Rajasthan,Bundi,DEI(Bundi),Wheat,Other,03/09/2022,2170,2255,2212
Rajasthan,Chittorgarh,Fatehnagar,Bengal Gram(Gram)(Whole),Average (Whole),03/09/2022,4131,4251,4131
